image,Name,price,Cut out Price,size,Product URL
https://www.dhanak.com.pk/wp-content/uploads/2020/09/da-1297-3-247x370.jpg,DA-1297 | GREEN | EMBROIDERED KURTA," 4,500",,"['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1297-green-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/da-1302-1-247x370.jpg,DA-1302 | GREEN | EMBROIDERED KURTA," 5,500",,"['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1302-green-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/dc-0269-2-247x370.jpg,DC-0269 | GREEN | Embroidered Kurta," 2,790",,"['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0269-green-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/dc-0268-2-247x370.jpg,DC-0268 | YELLOW | Embroidered Kurta," 2,490",,"['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0268-yellow-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/dc-0263-2-247x370.jpg,DC-0263 | PEACH | Embroidered Kurta," 2,690",,"['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0263-peach-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/du-0023-2-247x370.jpg,DU-0023 | C-GREEN | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0023-c-green-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0022-2-247x370.jpg,DU-0022 | BLUE | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0022-blue-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0021-7-247x370.jpg,DU-0021 | ICE GREEN | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0021-ice-green-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0020-2-247x371.jpg,DU-0020 | BLACK | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0020-black-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0019-2-247x371.jpg,DU-0019 | NAVY BLUE | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0019-navy-blue-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0017-2-247x370.jpg,DU-0017 | PEACH | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0017-peach-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0016-2-247x370.jpg,DU-0016 | OFF WHITE | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0016-off-white-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0015-2-247x370.jpg,DU-0015 | LIGHT PINK | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0015-light-pink-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU3049-247x370.jpg,DU-3049 | OFFWHITE |  LAWN  | 3 PCS," 2,793"," 3,990",[],https://www.dhanak.com.pk/product/du-3049-offwhite-lawn-3-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-3039-3-1-247x370.jpg,DU-3039 | GREEN |  LAWN  | 3 PCS," 3,073"," 4,390",[],https://www.dhanak.com.pk/product/du-3039-green-lawn-3-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-3038-3-247x370.jpg,DU-3038 | AQUA |  LAWN  | 3 PCS," 3,073"," 4,390",[],https://www.dhanak.com.pk/product/du-3038-aqua-lawn-3-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-3037-3-247x370.jpg,DU-3037 | PEACH |  LAWN  | 3 PCS," 2,583"," 3,690",[],https://www.dhanak.com.pk/product/du-3037-peach-lawn-3-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/03/DU-003-8-247x370.jpg,DU-003 | LIGHT YELLOW | LAWN | 3PCS," 3,843"," 5,490",[],https://www.dhanak.com.pk/product/du-003-light-yellow-lawn-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/03/DU-004-3-247x370.jpg,DU-004 | BEIGE | LAWN | 3PCS," 3,493"," 4,990",[],https://www.dhanak.com.pk/product/du-004-beige-lawn-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/03/DU-012-4-1-247x370.jpg,DU-012 | GREEN | LAWN | 3PCS," 4,543"," 6,490",[],https://www.dhanak.com.pk/product/du-012-green-lawn-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/03/SHA056350000-10-247x336.jpg,DU-010 | CREAM | LAWN | 3PCS," 4,893"," 6,990",[],https://www.dhanak.com.pk/product/du-010-cream-lawn-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/03/DU-009-5-247x370.jpg,DU-009 | LIGHT PURPLE | LAWN | 3PCS," 4,893"," 6,990",[],https://www.dhanak.com.pk/product/du-009-light-purple-lawn-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/03/DU-005-2-247x371.jpg,DU-005 | BEIGE | LAWN | 3PCS," 3,493"," 4,990",[],https://www.dhanak.com.pk/product/du-005-beige-lawn-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/03/DU-011-3-1-247x370.jpg,DU-011 | DARK GREY | LAWN | 3PCS," 4,893"," 6,990",[],https://www.dhanak.com.pk/product/du-011-dark-grey-lawn-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU2047-247x371.jpg,DU-2047 | WHITE |  LAWN  | 2 PCS," 1,673"," 2,390",[],https://www.dhanak.com.pk/product/du-2047-white-lawn-2-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-2035-2-1-247x370.jpg,DU-2035 | GREY |  LAWN  | 2 PCS," 2,023"," 2,890",[],https://www.dhanak.com.pk/product/du-2035-grey-lawn-2-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-2034-3-247x370.jpg,DU-2034 | OFFWHITE |  LAWN  | 2 PCS," 1,883"," 2,690",[],https://www.dhanak.com.pk/product/du-2034-offwhite-lawn-2-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-2033-3-247x370.jpg,DU-2033 | YELLOW |  LAWN  | 2 PCS," 1,673"," 2,390",[],https://www.dhanak.com.pk/product/du-2033-yellow-lawn-2-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1054-4-1-247x371.jpg,DU-1054 | GREY | KHADDAR | 1 PCS," 1,590",,[],https://www.dhanak.com.pk/product/du-1054-grey-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1053-2-1-247x371.jpg,DU-1053 | PINK | KHADDAR | 1 PCS," 1,590",,[],https://www.dhanak.com.pk/product/du-1053-pink-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1052-4-1-247x371.jpg,DU-1052 | MUSTARD | KHADDAR | 1 PCS," 1,590",,[],https://www.dhanak.com.pk/product/du-1052-mustard-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1051-3-1-247x371.jpg,DU-1051 | BEIGE | KHADDAR | 1 PCS," 1,590",,[],https://www.dhanak.com.pk/product/du-1051-beige-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1050-2-1-247x371.jpg,DU-1050 | blue | KHADDAR | 1 PCS," 1,290",,[],https://www.dhanak.com.pk/product/du-1050-blue-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1049-2-1-247x371.jpg,DU-1049 | GREEN | KHADDAR | 1 PCS," 1,290",,[],https://www.dhanak.com.pk/product/du-1049-green-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1048-2-1-247x371.jpg,DU-1048 | BLUE | KHADDAR | 1 PCS," 1,590",,[],https://www.dhanak.com.pk/product/du-1048-blue-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1047-4-247x371.jpg,DU-1047 | YELLOW | KHADDAR | 1 PCS," 1,290",,[],https://www.dhanak.com.pk/product/du-1047-yellow-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1046-3-1-247x371.jpg,DU-1046 | MAROON | KHADDAR | 1 PCS," 1,590",,[],https://www.dhanak.com.pk/product/du-1046-maroon-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/11/dwc-1045-4-247x371.jpg,DU-1045 | BLUE | KHADDAR | 1 PCS," 1,590",,[],https://www.dhanak.com.pk/product/du-1045-blue-khaddar-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU1043-247x371.jpg,DU-1043 | WHITE |  LAWN  | 1 PCS," 1,113"," 1,590",[],https://www.dhanak.com.pk/product/du-1043-white-lawn-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU1040-1-247x370.jpg,DU-1040 | WHITE |  LAWN  | 1 PCS, 903," 1,290",[],https://www.dhanak.com.pk/product/du-1040-white-lawn-1-pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-1027-4-247x371.jpg,DU-1027 | BROWN |  LAWN  | 1 PC, 903," 1,290",[],https://www.dhanak.com.pk/product/du-1027-brown-lawn-1-pc/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-1032-2-1-247x370.jpg,DU-1032 | AQUA |  LAWN  | 1 PC, 903," 1,290",[],https://www.dhanak.com.pk/product/du-1032-aqua-lawn-1-pc/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-1031-2-1-247x370.jpg,DU-1031 | BLACK |  LAWN  | 1 PC, 903," 1,290",[],https://www.dhanak.com.pk/product/du-1031-black-lawn-1-pc/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-1030-2-1-247x371.jpg,DU-1030 | BLUE |  LAWN  | 1 PC, 903," 1,290",[],https://www.dhanak.com.pk/product/du-1030-blue-lawn-1-pc/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DU-1029-2-1-247x371.jpg,DU-1029 | PURPLE |  LAWN  | 1 PC, 903," 1,290",[],https://www.dhanak.com.pk/product/du-1029-purple-lawn-1-pc/
https://www.dhanak.com.pk/wp-content/uploads/2020/04/DA-1310-1-247x371.jpg,DA-1310 | BEIGE | PRINTED KURTA," 2,250"," 4,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1310-beige-printed-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/05/IMGL7025-1-247x371.jpg,DA-1230 | OFF WHITE | EMBROIDERED KURTA," 3,250"," 6,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1230-off-white-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/04/DA-1216-2-1-247x371.jpg,DA-1216 | LIGHT GREEN | EMBROIDERED KURTA," 2,600"," 5,200","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1216-light-green-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/04/DC-0218-1-3-247x371.jpg,DC-0218 | YELLOW | Embroidered Kurta," 1,953"," 2,790","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0218-yellow-printed-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/04/DA-1200-1-3-247x371.jpg,DA-1200 | SKY BLUE | EMBROIDERED KURTA," 2,750"," 5,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1200-sky-blue-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/04/DC-0216-PEACH-2-1-247x371.jpg,DC-0216 | Peach | Embroidered Kurta," 1,743"," 2,490","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0216-peach-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/04/DC-0241-BLUE-4-247x371.jpg,DC-0241 | Blue | Embroidered Kurta," 1,743"," 2,490","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0241-blue-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/04/DA-1233-LIGHT-GREY-3-1-247x371.jpg,DA-1233 | Light Grey | EMBROIDERED KURTA & Dupatta | 2Pcs," 5,600"," 8,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1233-light-grey-embroidered-kurta-dupatta-2pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/04/DA-1170-BEIGE-4-2-PCS-247x371.jpg,DA-1170 | Beige | EMBROIDERED KURTA & Dupatta | 2Pcs," 4,250"," 8,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1170-beige-embroidered-kurta-dupatta-2pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/03/DA-1229-2-247x371.jpg,DA-1229 | Purple | EMBROIDERED KURTA," 3,640"," 5,200","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1229-purple-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2019/12/DSC_3834-1-247x370.jpg,DL-0075 | BEIGE | 3Pcs," 19,900"," 5,200","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dl-0075-beige-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/02/DA-1179-2-247x371.jpg,DA-1179 | Beige | EMBROIDERED KURTA," 4,900"," 7,000","['S', 'M', 'L']",https://www.dhanak.com.pk/product/da-1179-beige-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/02/DA-1131-2-247x371.jpg,DA-1131 | Beige | EMBROIDERED KURTA," 2,750"," 5,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1131-beige-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/02/DC-0154-GREY-2-247x370.jpg,DC-0154 | Grey | Printed Kurta," 1,953"," 2,790","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0154-grey-printed-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/02/DC-0160-OFF-WHITE-1-247x370.jpg,DC-0160 | Off White | Printed Kurta," 2,093"," 2,990","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0160-off-white-printed-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/01/DC-0203-2490-2-247x371.jpg,DC-0203 | Blue | Printed Kurta," 1,743"," 2,490","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0203-blue-printed-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/01/DA-1183-1-247x371.jpg,DA-1183 | Green | EMBROIDERED KURTA," 2,600"," 5,200","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1183-green-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2019/12/DA-1159-2-247x370.jpg,DA-1159 | Sky Blue | EMBROIDERED KURTA," 3,250"," 6,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1159-sky-blue-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2019/12/IMGL8015-247x371.jpg,DA-1146 | Sky Blue | EMBROIDERED KURTA," 3,250"," 6,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1146-sky-blue-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2019/12/IMGL6594-247x371.jpg,DA-1125 | PEACH | EMBROIDERED KURTA," 3,000"," 6,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1125-peach-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DC0247-HR-2-247x393.jpg,DC-0247 | Sky Blue | Embroidered Kurta," 2,093"," 2,990","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0247-sky-blue-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/dc-0221-247x371.jpg,DC-0221 | Peach | Embroidered Kurta," 2,990"," 2,990","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0221-peach-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/da-1299-247x371.jpg,DA-1299 | Black | EMBROIDERED KURTA & Dupatta | 2Pcs," 5,600"," 8,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1299-black-embroidered-kurta-dupatta-2pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DA-1167-1-1-247x370.jpg,DA-1267 | Off White | EMBROIDERED KURTA," 6,000"," 8,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1267-off-white-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DSC_3571-247x383.jpg,DA-1194 | Blue | EMBROIDERED KURTA," 6,500"," 8,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1194-blue-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DSC_3546-1-247x378.jpg,DA-1318 | Blue | EMBROIDERED KURTA," 3,640"," 5,200","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1318-blue-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DSC_2853-247x392.jpg,DA-1248 | Blue | EMBROIDERED KURTA & Dupatta | 2Pcs," 5,250"," 7,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1248-blue-embroidered-kurta-dupatta-2pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/DSC_3134-247x378.jpg,DA-1290 | Sky Blue | EMBROIDERED KURTA," 2,600"," 5,200","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1290-sky-blue-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/06/DA-1228-2-1-247x371.jpg,DA-1228 | MAROON | EMBROIDERED KURTA," 3,640"," 5,200","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1228-maroon-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/06/da-1269-4-1-247x371.jpg,DA-1269 | OFF WHITE | EMBROIDERED KURTA," 3,150"," 4,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1269-off-white-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/05/IMGL6902-247x371.jpg,DA-1280 | BLACK | EMBROIDERED KURTA," 4,550"," 6,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1280-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/06/DC-0217-PEACH-2-1-247x371.jpg,DC-0217 | Peach | Embroidered Kurta," 2,790"," 6,500","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0217-peach-printed-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/06/DC-0179-1-1-247x371.jpg,DC-0179 | Off White | Printed Kurta," 1,743"," 2,490","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0179-off-white-printed-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/04/DA-1218-1-1-247x371.jpg,DA-1218 | BLACK | EMBROIDERED KURTA," 3,500"," 7,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1218-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/05/IMGL6877-247x371.jpg,DA-1287 | BLACK | EMBROIDERED KURTA," 2,600"," 5,200","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1287-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/05/DA-1117-2-2-247x371.jpg,DA-1117 | WHITE | EMBROIDERED KURTA," 6,000"," 5,200","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1117-white-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/05/DA-1129-2-247x371.jpg,DA-1129 | YELLOW | EMBROIDERED KURTA," 2,750"," 5,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1129-yellow-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/05/IMGL6797-1-247x371.jpg,DA-1296 | LIGHT GREY | EMBROIDERED KURTA," 3,000"," 6,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1296-light-grey-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/05/IMGL6857-247x371.jpg,DA-1240 | YELLOW | EMBROIDERED KURTA," 4,550"," 6,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1240-yellow-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/05/IMGL6820-247x371.jpg,DA-1282 | LIGHT GREY | EMBROIDERED KURTA," 6,000"," 6,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1282-light-grey-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/du-0023-2-247x370.jpg,DU-0023 | C-GREEN | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0023-c-green-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0022-2-247x370.jpg,DU-0022 | BLUE | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0022-blue-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0021-7-247x370.jpg,DU-0021 | ICE GREEN | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0021-ice-green-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0020-2-247x371.jpg,DU-0020 | BLACK | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0020-black-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0019-2-247x371.jpg,DU-0019 | NAVY BLUE | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0019-navy-blue-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0017-2-247x370.jpg,DU-0017 | PEACH | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0017-peach-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0016-2-247x370.jpg,DU-0016 | OFF WHITE | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0016-off-white-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DU-0015-2-247x370.jpg,DU-0015 | LIGHT PINK | CHIFFON | 3PCS," 7,490",,[],https://www.dhanak.com.pk/product/du-0015-light-pink-chiffon-3pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/dc-0267-2-247x370.jpg,DC-0267 | RUST | Embroidered Kurta," 1,883"," 2,690","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0267-rust-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DA-1326-2lr-247x370.jpg,DA-1326 | BLACK | EMBROIDERED KURTA," 6,500"," 2,690","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1326-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DA-1184-4-247x371.jpg,DA-1184 | PINK | EMBROIDERED KURTA," 3,150"," 4,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1184-pink-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DA-1331-2-247x389.jpg,DA-1331 | SKY BLUE | EMBROIDED KURTA," 4,200"," 6,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1331-sky-blue-embroided-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DA-1324-2-247x376.jpg,DA-1324 | GREEN | EMBROIDED KURTA," 5,200"," 6,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1324-green-embroided-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DA-1303-2-247x390.jpg,DA-1303 | RED | EMBROIDERED KURTA," 5,200"," 6,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1303-red-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/da-1300-2-247x370.jpg,DA-1300 | BLUE | EMBROIDERED KURTA," 2,750"," 5,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1300-blue-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DA-1284-2-247x371.jpg,DA-1284 | BEIGE | EMBROIDERED KURTA," 6,000"," 5,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1284-beige-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/DA-1259-2-247x379.jpg,DA-1259 | GREEN | EMBROIDERED KURTA & DUPATTA | 2Pcs," 5,250"," 7,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1259-green-embroidered-kurta-dupatta-2pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/09/da-1319-1-247x370.jpg,DA-1319 | GREEN | EMBROIDERED KURTA & DUPATTA | 2Pcs," 8,500"," 7,500","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1319-green-embroidered-kurta-dupatta-2pcs/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/dc-0253-2-247x370.jpg,DC-0253 | Black | Embroidered Kurta," 2,233"," 3,190","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0253-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/dc-0258-2-247x370.jpg,DC-0258 | Black | Embroidered Kurta," 2,023"," 2,890","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0258-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/dc-0254-2-247x370.jpg,DC-0254 | Black | Embroidered Kurta," 1,883"," 2,690","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0254-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/dc-0255-2-247x370.jpg,DC-0255 | Black | Embroidered Kurta," 1,953"," 2,790","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0255-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/dc-0257-2-247x370.jpg,DC-0257 | Black | Embroidered Kurta," 1,953"," 2,790","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0257-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/dc-0266-2-247x370.jpg,DC-0266 | Black | Embroidered Kurta," 1,883"," 2,690","['XS', 'S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/dc-0266-black-embroidered-kurta/
https://www.dhanak.com.pk/wp-content/uploads/2020/07/da-1293-1-247x370.jpg,DA-1293 | Blue | EMBROIDERED KURTA | 1Pcs," 4,200"," 6,000","['S', 'M', 'L', 'XL']",https://www.dhanak.com.pk/product/da-1293-blue-embroidered-kurta-1pcs/
